txnRef,Date,Time,service_type,amount,status
TXN323003648373,2024-12-13,09:09:18,electricity,35885.24,successful
TXN914699908951,2025-03-13,12:03:00,data,28256.63,successful
TXN859524904707,2024-07-28,06:53:41,electricity,12128.24,successful
TXN165519727196,2025-07-31,18:00:33,airtime,36966.4,successful
TXN389044645340,2025-04-24,12:04:46,data,23282.93,successful
TXN991720300555,2025-08-15,07:46:06,cable,14710.84,successful
TXN190736149856,2024-07-12,04:16:17,airtime,36737.21,successful
TXN290811597647,2025-04-19,04:29:47,airtime,14078.61,successful
TXN513156917963,2024-11-07,04:13:48,electricity,11467.69,successful
TXN328175191449,2024-11-02,19:46:09,cable,13409.98,failed
TXN723736084002,2025-08-09,07:55:25,data,26767.97,successful
TXN344996161390,2024-01-22,23:57:56,airtime,32183.61,successful
TXN122814768094,2024-10-18,21:14:26,airtime,37642.59,successful
TXN996143233597,2024-05-27,11:47:05,airtime,26428.31,failed
TXN519920032628,2025-08-18,02:12:06,data,39426.01,successful
TXN434033686712,2024-05-12,15:34:34,airtime,15741.85,pending
TXN699900364921,2024-09-22,06:54:10,cable,18589.78,successful
TXN508955793273,2025-08-27,03:17:11,airtime,23122.34,successful
TXN312310245377,2024-02-18,09:36:11,airtime,482.8,successful
TXN071490615040,2025-11-16,07:16:43,airtime,30479.25,successful
TXN942789066213,2024-04-23,14:26:10,airtime,47571.47,successful
TXN865129445178,2024-08-14,15:20:37,data,31440.32,successful
TXN841318918863,2025-11-26,00:33:43,airtime,44828.09,successful
TXN315283045805,2025-01-05,17:39:34,data,9799.52,successful
TXN764485750548,2025-04-05,13:57:36,data,27460.84,successful
TXN539578826531,2024-10-21,06:52:28,airtime,14741.07,successful
TXN483057004084,2024-12-04,11:18:48,data,26317.67,successful
TXN473286447445,2024-03-09,15:26:47,airtime,29956.59,failed
TXN944678078763,2025-05-13,00:21:25,data,12763.39,successful
TXN160926776808,2025-11-27,08:40:05,airtime,869.48,failed
TXN176015782309,2025-12-06,16:09:38,data,17661.02,successful
TXN850680641554,2025-03-26,20:36:26,data,44895.64,successful
TXN134039017596,2025-11-21,18:14:08,airtime,9204.75,successful
TXN295019399972,2025-09-13,06:03:43,data,32511.39,successful
TXN996565486628,2025-01-19,23:56:16,airtime,796.04,successful
TXN056465179187,2025-06-03,22:10:44,airtime,22536.62,successful
TXN000509652607,2024-02-19,21:28:55,airtime,11600.43,successful
TXN299376374577,2024-10-11,12:08:21,cable,18283.29,successful
TXN629102947503,2025-11-10,14:06:41,cable,2906.9,successful
TXN817346513825,2024-05-15,16:13:37,airtime,25454.86,successful
TXN616504258134,2025-01-08,17:40:58,airtime,20317.43,failed
TXN920983630694,2024-05-16,07:08:54,airtime,43230.86,successful
TXN159203190834,2025-11-06,16:18:59,electricity,31492.33,successful
TXN028470892970,2025-03-26,08:13:43,airtime,35045.82,successful
TXN248503020199,2024-11-17,10:10:45,airtime,41487.09,successful
TXN116244104920,2025-12-04,20:46:07,data,14425.34,successful
TXN618181405319,2024-02-22,22:17:32,electricity,47354.11,successful
TXN955802412822,2025-03-05,05:27:56,cable,42011.33,successful
TXN014350394089,2025-02-05,22:19:53,electricity,31138.87,successful
TXN410438853712,2025-09-17,04:29:25,electricity,30495.77,successful
TXN251573939656,2025-03-17,20:08:10,electricity,45837.37,successful
TXN412183128628,2024-08-01,22:43:25,data,17229.13,failed
TXN113842234484,2025-04-08,03:09:37,data,34220.15,successful
TXN905513319871,2025-10-21,11:49:08,airtime,35398.55,successful
TXN071828075276,2024-11-09,08:48:17,data,1555.3,failed
TXN923370305565,2024-09-11,09:02:33,data,25998.65,successful
TXN028896218580,2024-12-30,14:08:11,data,32479.37,failed
TXN900569086171,2025-09-05,23:10:22,electricity,20277.21,successful
TXN774697641507,2025-08-17,11:52:18,data,27250.38,successful
TXN585666887439,2024-05-05,11:15:08,data,4408.42,successful
TXN113275936096,2025-07-27,23:39:10,airtime,2458.44,pending
TXN649736884954,2024-03-10,08:23:02,cable,23887.29,successful
TXN118045612481,2024-03-21,23:15:27,airtime,43987.45,failed
TXN096042182375,2025-07-13,08:24:01,data,31849.94,successful
TXN523176833273,2024-09-14,21:48:43,cable,38721.58,successful
TXN068303958178,2025-05-15,18:31:27,airtime,28804.42,successful
TXN180167919144,2025-12-14,07:33:22,data,36549.2,failed
TXN651810497214,2025-03-11,21:32:21,data,27196.73,successful
TXN734768900256,2024-03-17,23:12:09,airtime,5923.88,pending
TXN032397056158,2025-01-19,15:17:26,airtime,37538.07,failed
TXN475524088765,2025-08-16,11:23:20,data,42225.14,failed
TXN809860163487,2025-03-05,09:40:18,electricity,35990.16,successful
TXN600378934994,2025-04-14,17:42:18,data,49826.8,successful
TXN542884985028,2024-10-22,10:12:14,airtime,43026.27,successful
TXN402427159397,2024-06-01,04:23:09,data,17594.63,successful
TXN551974194577,2024-03-01,14:24:38,airtime,46223.53,failed
TXN661386213472,2024-01-16,18:23:16,data,30831.67,successful
TXN069340629590,2024-10-10,14:58:01,airtime,47864.44,failed
TXN210798360093,2024-10-24,06:26:16,data,19830.24,successful
TXN091805281298,2025-07-27,03:31:10,cable,27007.94,successful
TXN219549707437,2025-03-12,17:53:53,data,41244.48,failed
TXN584644404078,2024-10-28,16:26:47,airtime,38013.93,successful
TXN422592990605,2025-07-06,10:58:22,airtime,25454.98,successful
TXN636749955111,2024-05-27,12:56:44,electricity,48630.12,failed
TXN876663505097,2025-06-03,05:32:05,airtime,30225.93,successful
TXN942917963160,2025-12-22,09:34:42,data,15201.1,successful
TXN005627154893,2025-01-01,06:39:57,data,42676.72,successful
TXN883268247717,2024-06-10,19:06:08,electricity,1463.28,successful
TXN146970274018,2024-11-28,16:11:57,cable,41852.6,successful
TXN319689449628,2024-12-06,21:21:55,data,33221.98,successful
TXN246681202274,2024-04-06,02:16:28,cable,41223.1,successful
TXN612452363043,2025-04-16,13:30:32,airtime,26080.93,successful
TXN341913708657,2024-09-23,22:49:37,data,37513.5,successful
TXN329300547870,2025-08-30,02:13:34,electricity,20491.57,successful
TXN612176741254,2025-04-08,13:50:06,electricity,23958.35,successful
TXN779156745186,2025-05-18,18:28:49,electricity,16857.44,successful
TXN319210114348,2025-05-02,20:31:09,data,5737.56,successful
TXN565859571239,2024-06-18,12:47:02,data,42937.41,successful
TXN557961742396,2025-11-26,00:58:35,cable,23409.84,successful
TXN797403932600,2025-05-22,14:23:41,airtime,47378.67,successful
TXN827298691730,2025-04-09,09:13:17,cable,30061.2,successful
TXN160071738404,2025-01-04,23:59:02,cable,41899.97,successful
TXN656542545490,2024-09-12,18:22:35,cable,27869.31,failed
TXN082259523462,2024-04-05,10:03:22,airtime,26200.24,successful
TXN999414087441,2024-02-21,08:14:12,airtime,4838.18,successful
TXN500170352598,2025-04-24,22:05:47,data,16011.09,successful
TXN022661027235,2024-02-10,16:22:34,cable,10103.07,failed
TXN606788939084,2025-09-08,09:29:39,cable,30962.73,successful
TXN321818468712,2024-04-02,01:39:01,airtime,5736.92,successful
TXN704317852126,2025-09-23,16:31:55,airtime,32274.24,successful
TXN486225732841,2025-05-05,16:42:54,data,3564.37,successful
TXN559634433766,2024-02-15,00:09:21,cable,32287.71,successful
TXN376825499049,2025-07-12,13:04:14,cable,21185.61,successful
TXN005270261419,2024-11-03,15:27:47,cable,5794.14,successful
TXN682091749834,2024-12-15,11:46:38,airtime,14388.43,successful
TXN558647587472,2025-12-28,02:14:58,cable,31301.09,successful
TXN546897052723,2024-08-25,23:59:44,electricity,7093.58,successful
TXN251637037258,2025-07-21,21:14:07,cable,41603.13,successful
TXN668364330004,2025-07-21,13:49:40,airtime,8031.01,successful
TXN893608967357,2025-05-23,14:33:18,electricity,18539.31,pending
TXN038359449226,2024-06-24,21:38:24,airtime,30047.14,successful
TXN971316062884,2024-04-07,10:40:34,electricity,17859.68,successful
TXN735932661116,2025-08-06,14:17:41,cable,17674.95,successful
TXN904354473882,2025-03-06,03:16:25,data,41141.55,successful
TXN870534170102,2025-03-26,14:49:48,cable,5413.06,successful
TXN568794180699,2024-12-13,07:41:53,cable,5802.64,successful
TXN913390778068,2025-07-08,21:58:59,airtime,49534.21,successful
TXN563271827993,2024-11-17,23:02:32,data,12445.0,successful
TXN537491139770,2024-02-27,22:43:52,electricity,20703.64,successful
TXN799652205638,2025-08-12,07:59:45,airtime,21970.36,successful
TXN133433014929,2025-05-03,21:20:42,airtime,14367.18,successful
TXN336058679194,2024-01-27,00:03:03,airtime,42342.61,successful
TXN495198919141,2024-09-12,10:59:39,airtime,35449.59,successful
TXN710037032712,2025-07-03,22:55:43,data,17869.0,failed
TXN382981852268,2025-11-12,03:07:26,airtime,2188.64,successful
TXN561201259186,2025-07-22,11:41:31,data,38196.74,successful
TXN053722605311,2024-06-08,02:57:26,cable,40187.94,successful
TXN091948891753,2024-04-02,17:49:49,cable,35276.15,successful
TXN213565733581,2025-05-08,03:46:52,airtime,15935.55,successful
TXN925597336557,2025-03-24,15:12:08,data,35706.31,successful
TXN945523239228,2025-05-24,03:49:58,electricity,42067.93,successful
TXN016893779767,2024-09-25,23:09:49,data,141.86,failed
TXN250838330555,2025-10-01,07:21:39,data,33639.24,successful
TXN085915516087,2025-02-18,07:51:21,data,41013.96,successful
TXN601068086704,2024-04-19,16:46:08,airtime,34755.05,successful
TXN321784784057,2024-04-28,07:00:31,airtime,5024.4,failed
TXN160478262016,2024-07-11,01:04:56,airtime,16396.21,successful
TXN643002895803,2024-05-11,23:02:16,data,21128.29,successful
TXN888698205802,2025-02-02,01:20:45,data,4851.89,successful
TXN946572979950,2025-03-04,06:30:06,airtime,8876.51,successful
TXN425049471770,2025-08-28,09:00:38,airtime,11924.28,successful
TXN000136605951,2024-06-22,22:45:14,electricity,22193.09,successful
TXN399350694823,2025-07-18,10:40:45,airtime,42912.36,successful
TXN582260710849,2024-07-14,16:53:38,airtime,28702.17,successful
TXN919617563536,2025-11-21,15:54:39,electricity,22537.65,successful
TXN728620395633,2024-11-25,20:01:10,cable,18243.89,successful
TXN854190456836,2025-01-30,15:42:38,airtime,18626.21,successful
TXN155582860973,2024-06-06,22:23:18,cable,39460.02,successful
TXN873795134270,2024-11-04,13:56:56,airtime,41399.82,successful
TXN592278062514,2024-02-12,12:22:47,data,6063.08,successful
TXN432902688028,2024-08-31,12:03:40,airtime,16564.11,successful
TXN396231624696,2024-03-22,21:05:39,airtime,3229.31,successful
TXN249054362173,2024-04-03,00:38:44,electricity,8207.37,pending
TXN763660140318,2024-09-24,10:31:11,airtime,43257.84,failed
TXN089354919061,2024-08-13,13:32:46,data,48221.95,successful
TXN946090873216,2025-02-19,15:22:53,cable,38277.12,successful
TXN204684362525,2025-07-24,07:06:57,airtime,44236.34,successful
TXN356190050468,2025-09-09,16:52:24,data,6256.58,successful
TXN973826954848,2025-09-18,16:19:20,data,37408.5,failed
TXN680868326703,2024-07-02,13:12:04,electricity,25265.37,successful
TXN907608662417,2024-07-09,04:57:11,electricity,36795.21,successful
TXN503739332630,2025-06-09,03:51:11,data,38123.52,successful
TXN175043254495,2025-04-02,09:54:34,electricity,29331.44,successful
TXN778938253339,2024-12-27,22:57:07,airtime,48520.97,failed
TXN910047939483,2025-02-20,14:30:13,data,11934.97,successful
TXN878783533246,2024-07-31,17:48:30,data,47246.57,successful
TXN170785781596,2025-07-06,17:14:07,airtime,41920.61,successful
TXN827960842007,2025-11-24,03:03:17,data,25576.31,successful
TXN657432534584,2024-08-11,10:49:04,data,30633.8,successful
TXN081511355391,2025-02-14,14:21:14,data,47660.86,successful
TXN794162992396,2024-02-17,14:32:36,airtime,41336.45,successful
TXN655706969451,2025-05-03,13:34:26,airtime,31638.78,failed
TXN800971946559,2025-12-02,05:00:13,airtime,1258.47,successful
TXN965898830361,2024-02-18,13:16:30,airtime,18261.2,failed
TXN731534268927,2024-06-04,21:34:47,airtime,18452.7,successful
TXN943333421576,2025-07-17,03:41:39,airtime,14954.93,successful
TXN979019726240,2024-08-31,08:41:48,cable,2986.32,successful
TXN709590535599,2025-10-26,20:20:46,cable,6884.39,pending
TXN115527047106,2025-12-21,06:09:14,airtime,44841.15,successful
TXN109339041465,2025-12-03,16:15:17,data,37797.58,successful
TXN880213821779,2024-08-16,16:49:40,electricity,2781.61,successful
TXN375944172707,2024-12-09,08:35:31,data,49034.02,successful
TXN009359285797,2025-02-19,04:36:02,data,44944.15,successful
TXN873413610078,2024-12-10,17:23:17,data,30315.42,successful
TXN931971428562,2024-12-17,02:12:49,data,39736.55,successful
TXN264423357320,2024-01-17,03:08:21,cable,21572.3,successful
TXN829375221928,2025-04-22,19:30:00,airtime,44996.07,failed
TXN522231071742,2025-08-06,10:22:03,electricity,5572.99,successful
TXN910986527946,2024-10-01,03:46:28,data,33494.18,successful
TXN216966438487,2024-09-23,05:04:24,data,24232.64,successful
TXN985681722959,2025-09-24,07:18:29,cable,21272.25,successful
TXN540792801917,2024-04-14,23:34:56,electricity,45557.6,successful
TXN493098213700,2024-03-30,09:32:41,data,5720.03,failed
TXN422781288901,2025-10-12,23:05:36,data,6108.68,successful
TXN616410337985,2025-01-29,04:38:44,data,12640.01,failed
TXN396437951178,2025-05-29,16:43:27,cable,13619.71,failed
TXN662148293013,2025-12-21,05:18:43,airtime,4204.91,successful
TXN691039876443,2025-05-11,06:52:44,data,14459.58,successful
TXN139894454731,2024-11-26,12:00:51,data,28214.69,successful
TXN553305881850,2025-08-22,16:04:23,cable,6055.8,successful
TXN821294425473,2025-02-02,23:35:53,airtime,16507.48,successful
TXN348376600611,2025-02-23,02:14:24,airtime,750.77,successful
TXN621854700569,2025-01-02,13:48:29,data,12469.44,successful
TXN736344586975,2024-08-31,22:13:28,cable,22339.59,successful
TXN485320725074,2024-06-24,22:19:54,airtime,2904.44,successful
TXN902588391202,2025-08-30,11:04:29,airtime,22583.67,successful
TXN275741029829,2024-08-06,00:23:18,airtime,14174.89,failed
TXN858226965508,2024-08-30,13:09:58,airtime,19418.5,pending
TXN570240004231,2025-05-05,00:01:39,electricity,18318.98,failed
TXN237134432687,2025-07-17,06:08:49,airtime,38811.35,successful
TXN577856085024,2024-04-07,00:06:23,airtime,22636.89,successful
TXN837598011917,2025-05-13,06:09:28,data,43130.05,successful
TXN542760720657,2024-01-04,06:27:29,electricity,14114.31,successful
TXN228337832730,2025-08-10,21:23:20,airtime,7177.5,successful
TXN949934336048,2024-06-09,21:00:14,airtime,11449.03,successful
TXN288549348863,2024-06-10,11:28:28,cable,13397.09,successful
TXN007784698923,2025-06-15,05:39:23,airtime,36497.39,successful
TXN507244262499,2024-10-14,06:42:27,airtime,13565.93,successful
TXN656010565762,2024-11-07,23:59:32,cable,48771.43,failed
TXN351700092883,2025-09-18,19:41:21,cable,5213.32,successful
TXN246105466472,2024-09-14,00:09:02,electricity,31385.28,successful
TXN124326292945,2024-11-26,07:40:22,airtime,37926.9,successful
TXN304776665243,2025-05-07,11:49:39,cable,1047.18,successful
TXN075903422785,2025-10-05,09:40:15,cable,7555.01,successful
TXN774454219344,2025-08-06,12:38:57,airtime,2305.34,pending
TXN287472242084,2025-03-03,03:32:34,airtime,15307.43,successful
TXN099446070789,2025-06-18,00:30:53,cable,49193.5,failed
TXN034230739187,2025-08-18,09:50:37,data,1168.71,successful
TXN785636686819,2024-05-24,07:18:31,airtime,36597.92,successful
TXN566685399087,2025-06-12,22:05:11,cable,31461.57,successful
TXN716128488281,2025-10-31,13:55:59,data,16713.83,successful
TXN309419911546,2025-01-10,14:21:41,cable,7431.45,successful
TXN734285276042,2025-07-31,20:41:41,data,2462.38,failed
TXN434361311120,2025-01-30,13:52:33,data,34288.86,successful
TXN175521121662,2025-08-30,06:55:54,airtime,20564.52,failed
TXN946071652837,2024-05-20,18:16:37,data,24614.64,successful
TXN461617149208,2024-10-14,20:19:50,airtime,24822.21,successful
TXN655271321653,2025-02-10,17:22:32,airtime,2615.37,successful
TXN098836938389,2025-09-28,20:07:08,airtime,20777.78,successful
TXN911343362897,2025-03-09,09:27:00,data,49068.93,successful
TXN664173232886,2025-07-05,23:40:58,airtime,36189.17,successful
TXN826528502126,2024-05-05,20:19:16,airtime,11290.44,successful
TXN728659455728,2024-02-10,17:31:12,data,26159.81,successful
TXN535221796166,2024-10-19,17:47:43,data,5560.2,successful
TXN295265603695,2024-07-03,10:40:29,airtime,47772.32,successful
TXN460431568851,2024-08-02,02:19:57,electricity,3276.92,successful
TXN598580731435,2024-08-15,00:45:24,electricity,37675.9,successful
TXN517360052221,2024-11-20,18:29:52,airtime,48775.97,successful
TXN955119683108,2024-01-03,11:17:54,cable,21637.35,successful
TXN675471966626,2024-01-08,01:33:08,data,8477.58,successful
TXN469764783525,2024-10-29,10:59:46,airtime,7087.35,successful
TXN089705582253,2024-12-07,03:08:30,airtime,35194.63,successful
TXN138106306196,2025-06-28,11:43:07,cable,23978.58,successful
TXN637402362876,2024-10-30,19:19:19,airtime,17033.12,successful
TXN642453303267,2025-10-25,12:41:14,cable,9991.65,successful
TXN150327188419,2025-12-09,10:28:07,airtime,8512.72,successful
TXN518446350719,2025-10-27,10:41:14,airtime,25397.7,successful
TXN826346279324,2024-08-01,18:54:59,airtime,16995.02,successful
TXN424861457049,2024-12-08,19:04:05,electricity,33277.66,successful
TXN196666314722,2024-09-07,16:49:53,cable,11173.15,successful
TXN917619415904,2025-01-01,19:00:10,data,18002.81,successful
TXN195344322045,2024-09-30,08:32:15,airtime,12263.08,successful
TXN740059667906,2025-05-16,22:39:50,data,32085.93,successful
TXN220106543000,2025-10-27,06:01:33,cable,7030.96,successful
TXN614315218475,2025-04-30,02:58:34,electricity,7686.91,failed
TXN787193038373,2024-10-06,17:00:48,airtime,22009.18,successful
TXN031977330645,2024-07-05,04:14:13,electricity,41139.98,successful
TXN964877458716,2025-03-03,06:17:37,data,28496.06,successful
TXN557777363063,2024-02-29,23:00:52,data,46831.61,successful
TXN043575721902,2024-03-12,12:54:11,data,40090.45,successful
TXN900273826953,2025-02-03,00:34:56,electricity,14668.63,successful
TXN328373996305,2024-07-27,07:29:58,cable,35887.47,successful
TXN950061583830,2025-09-22,14:35:50,cable,35155.02,successful
TXN470250310092,2025-08-31,13:35:43,cable,19514.13,successful
TXN788971666774,2024-09-05,11:18:17,airtime,31531.12,successful
TXN339641264334,2025-03-14,02:22:57,data,30960.65,successful
TXN415616458231,2025-11-28,12:15:45,airtime,25999.19,failed
TXN142194367527,2025-10-02,05:37:08,airtime,12278.49,successful
TXN680913424480,2025-03-19,01:55:55,airtime,13923.19,successful
TXN384775687343,2025-08-23,04:40:13,electricity,8907.49,successful
TXN717754970631,2025-04-21,13:55:22,cable,40203.22,successful
TXN510592807682,2025-03-21,19:39:25,airtime,4482.47,successful
TXN464865229921,2024-05-19,10:33:01,airtime,22209.27,failed
TXN666219832612,2024-07-16,14:44:37,data,33137.03,successful
TXN566889343386,2024-07-09,06:57:57,cable,29551.71,successful
TXN093822635182,2025-09-02,05:39:24,data,35149.15,successful
TXN785787951341,2025-04-21,19:42:46,airtime,45862.07,successful
TXN012957176792,2024-07-16,01:53:59,airtime,40068.21,successful
TXN407315886094,2024-01-02,14:30:07,cable,6177.77,successful
TXN186052113011,2025-03-05,06:18:18,airtime,38962.85,successful
TXN007188411137,2025-05-20,19:54:29,data,38887.59,successful
TXN364497603702,2025-03-02,11:57:42,data,1029.57,failed
TXN471979534293,2024-11-14,05:03:38,airtime,9675.89,successful
TXN268686977878,2024-06-29,00:41:52,data,4827.18,successful
TXN637730040178,2024-09-24,09:54:07,data,12612.45,successful
TXN607266943328,2025-12-08,20:09:03,cable,31151.93,successful
TXN212784820074,2025-09-22,01:58:31,airtime,31421.77,failed
TXN601339228096,2024-06-08,06:30:47,data,24985.2,failed
TXN427170508039,2024-02-18,19:45:42,data,36469.93,successful
TXN735799452851,2025-09-05,22:28:35,airtime,2306.73,successful
TXN637701963710,2025-09-22,23:34:58,electricity,38466.54,successful
TXN955282556004,2025-10-12,19:45:29,airtime,49147.61,successful
TXN690608075743,2025-07-19,03:52:28,electricity,12982.15,successful
TXN056562484295,2025-02-23,17:46:58,airtime,16582.33,successful
TXN518236952926,2025-07-04,03:18:36,airtime,49858.68,successful
TXN491938203200,2025-01-12,19:44:52,airtime,21402.47,successful
TXN146816364686,2025-01-16,06:56:56,airtime,41756.66,failed
TXN450673227394,2025-08-13,11:51:00,data,40003.39,successful
TXN540066241868,2024-12-23,04:34:09,data,19154.46,failed
TXN659790881625,2024-02-16,07:29:48,airtime,11035.71,successful
TXN877579735347,2025-02-14,07:35:01,data,35576.39,successful
TXN482679268480,2024-12-21,04:24:32,airtime,47432.54,successful
TXN377613651421,2025-04-17,10:46:39,electricity,32048.76,failed
TXN083948593517,2024-07-22,13:31:46,cable,9077.76,successful
TXN083112696119,2024-03-17,22:02:55,airtime,2701.57,successful
TXN009465788844,2025-12-01,18:39:16,airtime,33747.69,successful
TXN424653084566,2025-12-15,05:59:02,airtime,7479.26,successful
TXN315924919801,2025-02-13,11:17:56,data,5210.84,successful
TXN961815431023,2025-07-10,11:59:27,data,5980.64,successful
TXN052479447020,2025-04-24,13:19:28,data,31019.58,successful
TXN295454773815,2025-07-23,12:07:09,airtime,46262.23,pending
TXN257283943898,2025-10-05,16:23:01,airtime,4401.82,successful
TXN059325796151,2024-05-15,13:18:45,data,12266.43,pending
TXN240922169863,2024-11-25,13:03:08,airtime,40747.52,successful
TXN744969910985,2024-04-15,04:38:30,cable,8476.92,pending
TXN415160369075,2024-06-10,18:52:30,data,27537.87,failed
TXN729349063796,2024-11-01,06:09:33,airtime,37929.49,successful
TXN719177899922,2024-03-04,14:51:44,data,18351.99,successful
TXN570952119366,2024-03-25,03:43:58,airtime,22838.98,successful
TXN812931636247,2024-04-19,04:57:44,data,3527.2,successful
TXN838322344744,2024-05-24,17:51:33,data,17700.82,successful
TXN707385256529,2024-08-05,04:24:13,electricity,40157.02,successful
TXN771294405144,2025-11-30,18:23:51,airtime,45320.03,failed
TXN891603505501,2025-07-13,17:40:30,data,20277.15,successful
TXN407121639413,2025-01-20,11:04:50,electricity,36045.07,successful
TXN467524101498,2025-12-19,13:50:27,cable,47478.58,pending
TXN224163462348,2024-04-22,00:27:51,data,40590.3,successful
TXN620435161786,2025-11-11,18:20:55,data,26777.92,failed
TXN928486271012,2024-12-10,23:04:48,airtime,7832.13,successful
TXN774586070266,2025-05-27,03:05:26,electricity,15585.09,successful
TXN673009988798,2024-08-08,01:36:54,airtime,3341.86,failed
TXN403075237702,2025-04-11,14:53:17,data,1002.72,successful
TXN360663169695,2025-04-27,20:52:27,cable,20239.47,successful
TXN073253150343,2025-08-23,16:04:19,airtime,48965.61,successful
TXN868224200309,2025-03-16,23:35:31,data,2356.61,successful
TXN223485608128,2024-08-12,08:57:47,data,40191.42,successful
TXN724343470344,2024-08-04,16:43:50,data,2886.4,successful
TXN244122294627,2024-02-11,16:25:05,data,42303.56,successful
TXN868261786383,2024-04-15,22:43:51,airtime,40353.45,successful
TXN944644720023,2025-02-10,20:19:45,electricity,45247.81,successful
TXN287419287950,2025-07-13,06:38:25,data,47516.42,successful
TXN894615075844,2024-06-05,14:01:46,airtime,45671.59,successful
TXN206717340384,2025-01-02,09:27:55,data,493.42,successful
TXN119346789818,2025-06-24,10:40:00,airtime,1854.82,successful
TXN524841822653,2025-08-17,11:12:36,airtime,8069.12,successful
TXN953010009456,2025-08-01,22:52:53,data,15475.45,successful
TXN723416086102,2025-09-07,03:48:29,electricity,27405.89,successful
TXN841662199253,2024-08-21,14:43:52,data,34265.71,pending
TXN251699284911,2024-08-22,05:39:03,airtime,8825.07,successful
TXN136981689303,2025-01-22,05:33:08,cable,30425.96,successful
TXN562853120562,2024-04-28,18:22:38,electricity,8985.93,failed
TXN095996599693,2025-07-13,08:34:35,cable,41887.59,successful
TXN207739899620,2024-08-17,10:04:14,airtime,34882.82,successful
TXN466866359850,2024-08-30,05:15:03,cable,19589.63,successful
TXN174081476032,2024-09-11,21:46:56,cable,36043.61,successful
TXN767434628838,2024-01-05,10:25:11,electricity,21130.59,successful
TXN363547029029,2025-10-07,07:14:33,data,47268.88,successful
TXN738569102428,2024-06-28,12:06:00,cable,38472.87,successful
TXN783736727778,2024-06-07,10:54:07,data,32818.49,successful
TXN140499284499,2024-09-19,18:06:00,airtime,15667.22,successful
TXN463638064511,2025-10-30,22:53:52,cable,23724.43,successful
TXN256057287458,2024-04-22,10:18:08,data,17231.79,failed
TXN679117333846,2025-01-05,23:07:40,airtime,13604.46,failed
TXN766574458576,2025-10-26,11:29:03,data,31115.87,failed
TXN253548501815,2025-02-13,18:08:31,electricity,17924.51,successful
TXN095412274547,2024-08-16,03:17:26,electricity,1227.03,successful
TXN204246592807,2024-10-06,16:26:46,data,6275.64,successful
TXN859145663643,2024-11-26,11:34:11,data,612.44,successful
TXN121651182626,2024-05-26,16:25:29,data,16353.16,successful
TXN812183836423,2025-05-07,00:51:24,cable,16038.94,successful
TXN038245475958,2024-01-27,15:17:50,airtime,36152.35,successful
TXN533315637063,2024-10-23,10:14:30,electricity,39211.64,successful
TXN464290058382,2024-08-17,18:28:36,airtime,3182.43,successful
TXN984671243353,2024-09-20,12:36:35,cable,14941.99,failed
TXN520165376301,2024-12-06,11:23:51,airtime,36587.71,failed
TXN224427765992,2024-02-18,00:31:39,airtime,13378.67,successful
TXN832462843622,2025-06-28,02:35:59,cable,32758.65,successful
TXN620003997306,2024-01-25,14:56:26,electricity,12293.17,successful
TXN502880195462,2025-04-11,23:43:59,airtime,34542.55,successful
TXN962353894569,2024-02-01,06:45:59,cable,27276.36,successful
TXN647103239322,2024-04-12,22:38:43,airtime,20097.67,successful
TXN378640003694,2024-12-13,08:35:43,data,35160.24,pending
TXN485594930011,2024-08-13,02:23:16,data,4186.29,successful
TXN887154032362,2024-09-24,11:39:39,data,16508.08,successful
TXN494962812148,2024-03-08,14:51:00,electricity,36687.05,successful
TXN363641426878,2025-06-16,05:38:46,cable,4856.53,successful
TXN473199789502,2024-09-17,01:54:34,data,37003.26,successful
TXN405027508695,2024-02-26,01:36:46,data,35242.53,successful
TXN318755389203,2025-05-24,11:29:29,airtime,16899.29,successful
TXN111886950707,2024-11-11,03:48:54,data,30004.36,failed
TXN859863300916,2024-05-30,04:40:50,cable,28291.4,successful
TXN595263660119,2024-09-03,20:09:00,airtime,28957.5,successful
TXN849753484392,2025-03-14,00:48:47,airtime,30849.52,pending
TXN085692033556,2025-11-05,01:53:16,cable,16715.95,successful
TXN263401164636,2025-02-11,13:23:39,airtime,45740.19,successful
TXN489044971532,2024-11-13,19:46:19,data,41028.06,successful
TXN363480504684,2025-02-07,06:02:19,airtime,42585.79,successful
TXN140199436183,2024-02-14,00:17:41,electricity,2068.12,successful
TXN140283844338,2025-05-10,09:35:13,airtime,5597.6,failed
TXN033886514682,2024-06-04,00:38:21,electricity,19999.0,successful
TXN757507064570,2025-05-23,19:27:05,airtime,11258.79,successful
TXN565269828000,2024-05-02,15:50:29,airtime,18631.91,successful
TXN178435360628,2024-10-28,23:10:48,cable,48851.64,successful
TXN496876648401,2024-11-22,09:32:56,airtime,49792.35,successful
TXN580873638670,2024-12-28,20:59:33,data,10983.54,successful
TXN369062692174,2025-11-14,14:26:04,data,48804.62,successful
TXN486004405916,2024-04-13,22:24:00,cable,40578.36,successful
TXN355395328606,2024-07-29,18:13:37,cable,32449.61,successful
TXN205760929273,2025-11-28,23:17:06,electricity,14122.64,successful
TXN212707236914,2024-12-15,22:22:51,airtime,45264.09,successful
TXN512267061780,2025-02-19,21:19:40,electricity,43910.63,successful
TXN824934821952,2024-07-02,14:24:31,cable,4166.84,successful
TXN575625924427,2025-06-08,04:10:58,electricity,46820.6,successful
TXN938333998069,2024-10-18,23:18:20,cable,8645.44,successful
